ctxn_balance,ctxn_attribute1,ctxn_primary_uom_code,ctxn_attribute2,ctxn_document_number,cdct_name,codv_invoice,ctxn_organization_id,ctxn_transaction_reference,ctxn_expiration_date,ctxn_secondary_qty,ctxn_secondary_uom_code,ctxn_movement_type,ctxn_transaction_date,ctxn_warehouse_code,ctxn_task_id,ctxn_item_code1,ctxn_item_code2,ctxn_onset_date,ctxn_currency_code,ctxn_primary_qty,ctxn_handling_unit,ctxn_storagebin_code,ctxn_stock_type_code,ctxn_created_on,ctxn_id,ctxn_document_reference,ctxn_created_by,ctxn_item_name1,ctxn_current_cost,ctxn_transaction_group_id,ctxn_batch_number,metadata_fecha_consulta
0.0,,Lámina,,515158,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029396,,,$,-6.0,158352,F4M12A10,01,13:22:13,2088194,515157,dquintero,MELAMINICO UNICOR MDF RH ARENA TEX FOREST 183X244X5.5 1C/ SIN BACKER,126250.0,1762020,,2025-09-06 23:28:50
2602.0,,Und,,515130,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029678,,,$,2602.0,PLT2179758,Picking,01,13:21:15,2088193,515128,jfernandez,CARGA TIRO A TIRO CALIBRE 22 VERDE X UNIDAD (U.E CAJA X 100),158.59,1762019,,2025-09-06 23:28:50
7398.0,,Und,,515130,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029678,,,$,-2602.0,163034,F25M3A40DER,01,13:21:15,2088192,515128,jfernandez,CARGA TIRO A TIRO CALIBRE 22 VERDE X UNIDAD (U.E CAJA X 100),158.59,1762019,,2025-09-06 23:28:50
3398.0,,Und,,515130,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029678,,,$,3398.0,PLT2179758,Picking,01,13:21:15,2088191,515128,jfernandez,CARGA TIRO A TIRO CALIBRE 22 VERDE X UNIDAD (U.E CAJA X 100),158.59,1762019,,2025-09-06 23:28:50
0.0,,Und,,515130,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029678,,,$,-3398.0,163034,F25M3A40DER,01,13:21:15,2088190,515128,jfernandez,CARGA TIRO A TIRO CALIBRE 22 VERDE X UNIDAD (U.E CAJA X 100),158.59,1762019,,2025-09-06 23:28:50
13.0,,Metro,,515170,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10020934,,,COP,13.0,PLT2178807,Picking,01,13:21:15,2088189,515169,jschmalbach,CANTO PVC INTRAPLAS KALLIO 19X1.5 MM 100mxRollo,1042.0,1762018,,2025-09-06 23:28:50
59.0,,Metro,,515170,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10020934,,,COP,-13.0,159365,F20M6A30DER,01,13:21:15,2088188,515169,jschmalbach,CANTO PVC INTRAPLAS KALLIO 19X1.5 MM 100mxRollo,1042.0,1762018,,2025-09-06 23:28:50
1.0,,Lámina,,515205,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10012820,,,$,1.0,PLT2177713,Picking,01,13:21:01,2088187,515204,jluque,MELAMINICO UNICOR MDF CEDRO TEX MADERA 183X244X5.5 1C/ SIN BACKER,113945.65,1762016,,2025-09-06 23:28:50
5.0,,Lámina,,515205,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10012820,,,$,-1.0,185623,F6M20A50,01,13:21:01,2088186,515204,jluque,MELAMINICO UNICOR MDF CEDRO TEX MADERA 183X244X5.5 1C/ SIN BACKER,113945.65,1762016,,2025-09-06 23:28:50
5.0,,Lámina,,515158,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10033576,,,$,5.0,PLT2179749,Picking,01,13:19:22,2088185,515157,dquintero,MELAMINICO UNICOR MDF RH CINZA COBALTO TEX MATE 183X244X5.5 1C /SIN BACKER,142536.25,1762015,,2025-09-06 23:28:50
0.0,,Lámina,,515158,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10033576,,,$,-5.0,158366,F4M8A10,01,13:19:22,2088184,515157,dquintero,MELAMINICO UNICOR MDF RH CINZA COBALTO TEX MATE 183X244X5.5 1C /SIN BACKER,142536.25,1762015,,2025-09-06 23:28:50
92.0,,Metro,,515170,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10003766,,,COP,92.0,PLT2178807,Picking,01,13:19:00,2088183,515169,jschmalbach,CANTO PVC INTRAPLAS ARENA 19X0.45MM 240mxRollo,319.0,1762014,,2025-09-06 23:28:50
0.0,,Metro,,515170,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10003766,,,COP,-92.0,161123,F20M6A20DER,01,13:19:00,2088182,515169,jschmalbach,CANTO PVC INTRAPLAS ARENA 19X0.45MM 240mxRollo,319.0,1762014,,2025-09-06 23:28:50
4.0,,Lámina,,515208,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10008718,,,$,4.0,PLT2177713,Picking,01,13:18:32,2088181,515207,jluque,AGLOMERADO PRIMAPLEX 183XX244X15 PR183X244X15,1.0,1762012,,2025-09-06 23:28:50
17.0,,Lámina,,515208,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10008718,,,$,-4.0,180046,F8M14A20,01,13:18:32,2088180,515207,jluque,AGLOMERADO PRIMAPLEX 183XX244X15 PR183X244X15,1.0,1762012,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001609,,,$,1.0,PLT2179303,TRASLADOS ACC,01,13:17:19,2088179,,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762011,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001609,,,$,-1.0,PLT2179303,Picking,01,13:17:19,2088178,,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762011,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001609,,,$,1.0,PLT2179303,TRASLADOS ACC,01,13:17:19,2088177,,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762011,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10001609,,,$,-1.0,PLT2179303,Picking,01,13:17:19,2088176,,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762011,,2025-09-06 23:28:50
0.5,,Lámina,,515215,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029391,,,$,0.5,PLT2177713,Picking,01,13:16:47,2088175,515212,jluque,MELAMINICO SUPERCOR PB SAGANO TEX FOREST 183X244X15,195034.75,1762009,,2025-09-06 23:28:50
39.5,,Lámina,,515215,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029391,,,$,-0.5,180153,F5M18A10,01,13:16:47,2088174,515212,jluque,MELAMINICO SUPERCOR PB SAGANO TEX FOREST 183X244X15,195034.75,1762009,,2025-09-06 23:28:50
0.5,,Lámina,,515215,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029391,,,$,0.5,PLT2177713,Picking,01,13:16:47,2088173,515212,jluque,MELAMINICO SUPERCOR PB SAGANO TEX FOREST 183X244X15,195034.75,1762009,,2025-09-06 23:28:50
0.0,,Lámina,,515215,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029391,,,$,-0.5,180153,F5M18A10,01,13:16:47,2088172,515212,jluque,MELAMINICO SUPERCOR PB SAGANO TEX FOREST 183X244X15,195034.75,1762009,,2025-09-06 23:28:50
4.0,,Lámina,,515159,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029390,,,$,4.0,PLT2179749,Picking,01,13:16:24,2088171,515157,dquintero,MELAMINICO SUPERCOR PB RH ARENA TEX FOREST 183X244X15,195150.0,1762008,,2025-09-06 23:28:50
0.0,,Lámina,,515159,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029390,,,$,-4.0,183539,F3M22A20,01,13:16:24,2088170,515157,dquintero,MELAMINICO SUPERCOR PB RH ARENA TEX FOREST 183X244X15,195150.0,1762008,,2025-09-06 23:28:50
7.0,,Lámina,,515162,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029402,,,$,7.0,PLT2179749,Picking,01,13:15:52,2088169,515161,dquintero,MELAMINICO SUPERCOR PB RH SODER TEX FORETS 183X244X15,220324.35,1762007,,2025-09-06 23:28:50
24.5,,Lámina,,515162,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029402,,,$,-7.0,190322,F3M12A10,01,13:15:52,2088168,515161,dquintero,MELAMINICO SUPERCOR PB RH SODER TEX FORETS 183X244X15,220324.35,1762007,,2025-09-06 23:28:50
1.0,,Und,,515261,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001609,,,$,1.0,PLT2179303,Picking,01,13:15:10,2088167,515260,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762006,,2025-09-06 23:28:50
1.0,,Und,,515261,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001609,,,$,-1.0,193774,F8M11A20IZQ,01,13:15:10,2088166,515260,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762006,,2025-09-06 23:28:50
19.0,,Metro,,515170,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10003780,,,COP,19.0,PLT2178807,Picking,01,13:15:07,2088165,515169,jschmalbach,CANTO PVC INTRAPLAS BLANCO 19X0.45MM 240mxRollo,239.0,1762005,,2025-09-06 23:28:50
2058.0,,Metro,,515170,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10003780,,,COP,-19.0,161123,F20M6A20DER,01,13:15:07,2088164,515169,jschmalbach,CANTO PVC INTRAPLAS BLANCO 19X0.45MM 240mxRollo,239.0,1762005,,2025-09-06 23:28:50
1.0,,Und,,515261,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001609,,,$,1.0,PLT2179303,Picking,01,13:14:56,2088163,515260,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762004,,2025-09-06 23:28:50
0.0,,Und,,515261,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001609,,,$,-1.0,194629,F7M8A10DER,01,13:14:56,2088162,515260,abarragan,SANITARIO MONTECARLO NOVO AL.HET EN CAJA BONE O29161031,475145.0,1762004,,2025-09-06 23:28:50
1.0,,Lámina,,515216,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10031840,,,$,1.0,PLT2177713,Picking,01,13:14:51,2088161,515212,jluque,MELAMINICO SUPERCOR PB RH PERLA TEX SOFT 183X244X15,220324.35,1762002,,2025-09-06 23:28:50
0.0,,Lámina,,515216,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10031840,,,$,-1.0,180185,F8M4A20,01,13:14:51,2088160,515212,jluque,MELAMINICO SUPERCOR PB RH PERLA TEX SOFT 183X244X15,220324.35,1762002,,2025-09-06 23:28:50
3.5,,Lámina,,515220,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010411,,,$,2.0,PLT2177713,Picking,01,13:12:50,2088159,515218,jluque,MELAMINICO SUPERCOR PB RH BLANCO NEVADO LISO 215X244X15,174363.57,1762000,,2025-09-06 23:28:50
0.0,,Lámina,,515220,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010411,,,$,-2.0,192144,F7M18A10,01,13:12:50,2088158,515218,jluque,MELAMINICO SUPERCOR PB RH BLANCO NEVADO LISO 215X244X15,174363.57,1762000,,2025-09-06 23:28:50
0.5,,Lámina,,515221,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029327,,,$,0.5,PLT2177713,Picking,01,13:11:37,2088157,515218,jluque,MELAMINICO SUPERCOR PB RH AUSTRAL TEX FOREST 183X244X15,188723.01,1761998,,2025-09-06 23:28:50
24.5,,Lámina,,515221,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029327,,,$,-0.5,180154,F5M20A20,01,13:11:37,2088156,515218,jluque,MELAMINICO SUPERCOR PB RH AUSTRAL TEX FOREST 183X244X15,188723.01,1761998,,2025-09-06 23:28:50
2.0,,Lámina,,515162,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029429,,,$,2.0,PLT2179749,Picking,01,13:09:57,2088155,515161,dquintero,MELAMINICO UNICOR MDF RH SODER FOREST 183X244X5.5 1C/ SIN BACKER,142536.25,1761997,,2025-09-06 23:28:50
9.0,,Lámina,,515162,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10029429,,,$,-2.0,158359,F4M10A10,01,13:09:57,2088154,515161,dquintero,MELAMINICO UNICOR MDF RH SODER FOREST 183X244X5.5 1C/ SIN BACKER,142536.25,1761997,,2025-09-06 23:28:50
4.0,,Lámina,,515226,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029330,,,$,4.0,PLT2177713,Picking,01,13:09:17,2088153,515225,jluque,MELAMINICO UNICOR MDF AUSTRAL TEX FOREST 183X244X5.5 1C/ SIN BACKER,111093.6,1761995,,2025-09-06 23:28:50
13.0,,Lámina,,515226,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029330,,,$,-4.0,180145,F5M20A50,01,13:09:17,2088152,515225,jluque,MELAMINICO UNICOR MDF AUSTRAL TEX FOREST 183X244X5.5 1C/ SIN BACKER,111093.6,1761995,,2025-09-06 23:28:50
4.0,,Lámina,,515163,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10031794,,,$,4.0,PLT2179749,Picking,01,13:08:34,2088151,515161,dquintero,MELAMINICO UNICOR PB RH SODER TEX FOREST 183X244X15 1C/ CON BACKER,178640.0,1761994,,2025-09-06 23:28:50
18.0,,Lámina,,515163,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10031794,,,$,-4.0,158199,F3M2A60,01,13:08:34,2088150,515161,dquintero,MELAMINICO UNICOR PB RH SODER TEX FOREST 183X244X15 1C/ CON BACKER,178640.0,1761994,,2025-09-06 23:28:50
4.0,,Lámina,,515229,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010443,,,$,4.0,PLT2177713,Picking,01,13:06:49,2088149,515228,jluque,MELAMINICO SUPERCOR PB WENGUE TEX MADERA 183X244X15,176181.85,1761992,,2025-09-06 23:28:50
33.0,,Lámina,,515229,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010443,,,$,-4.0,192485,F7M18A20,01,13:06:49,2088148,515228,jluque,MELAMINICO SUPERCOR PB WENGUE TEX MADERA 183X244X15,176181.85,1761992,,2025-09-06 23:28:50
1.5,,Lámina,,515230,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010411,,,$,0.5,PLT2177713,Picking,01,13:06:10,2088147,515228,jluque,MELAMINICO SUPERCOR PB RH BLANCO NEVADO LISO 215X244X15,174363.57,1761990,,2025-09-06 23:28:50
2.0,,Lámina,,515230,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010411,,,$,-0.5,192144,F7M18A10,01,13:06:10,2088146,515228,jluque,MELAMINICO SUPERCOR PB RH BLANCO NEVADO LISO 215X244X15,174363.57,1761990,,2025-09-06 23:28:50
4.0,,Lámina,,515166,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10033071,,,$,4.0,PLT2179749,Picking,01,13:06:09,2088145,515165,dquintero,MELAMINICO UNICOR MDF RH SODER TEX FOREST 183X244X09 1C/ CON BACKER,132990.0,1761989,,2025-09-06 23:28:50
23.0,,Lámina,,515166,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10033071,,,$,-4.0,158332,F4M18A20,01,13:06:09,2088144,515165,dquintero,MELAMINICO UNICOR MDF RH SODER TEX FOREST 183X244X09 1C/ CON BACKER,132990.0,1761989,,2025-09-06 23:28:50
6.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011555,,,COP,6.0,PLT2179302,TRASLADOS ACC,01,13:04:30,2088143,,abarragan,TUBO SANITARIO DE 4'' X6M REF 2900331,10276.88,1761988,,2025-09-06 23:28:50
0.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011555,,,COP,-6.0,PLT2179302,Picking,01,13:04:30,2088142,,abarragan,TUBO SANITARIO DE 4'' X6M REF 2900331,10276.88,1761988,,2025-09-06 23:28:50
54.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011554,,,$,54.0,PLT2179302,TRASLADOS ACC,01,13:04:30,2088141,,abarragan,TUBO SANITARIA NOVATEC 3 X6M REF 2900326,7307.24,1761988,,2025-09-06 23:28:50
0.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011554,,,$,-54.0,PLT2179302,Picking,01,13:04:30,2088140,,abarragan,TUBO SANITARIA NOVATEC 3 X6M REF 2900326,7307.24,1761988,,2025-09-06 23:28:50
18.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011551,,,COP,18.0,PLT2179302,TRASLADOS ACC,01,13:04:30,2088139,,abarragan,TUBO SANITARIO DE 2'' X6M REF 2902515,4892.24,1761988,,2025-09-06 23:28:50
0.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011551,,,COP,-18.0,PLT2179302,Picking,01,13:04:30,2088138,,abarragan,TUBO SANITARIO DE 2'' X6M REF 2902515,4892.24,1761988,,2025-09-06 23:28:50
6.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011550,,,COP,6.0,PLT2179302,TRASLADOS ACC,01,13:04:30,2088137,,abarragan,TUBO SANITARIO DE 1.1/2'' X6M REF 2900319,3945.96,1761988,,2025-09-06 23:28:50
0.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011550,,,COP,-6.0,PLT2179302,Picking,01,13:04:30,2088136,,abarragan,TUBO SANITARIO DE 1.1/2'' X6M REF 2900319,3945.96,1761988,,2025-09-06 23:28:50
42.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011380,,,COP,42.0,PLT2179302,TRASLADOS ACC,01,13:04:30,2088135,,abarragan,TUBO PRESION RDE 9 DE 1/2'' X6M REF 2900266,1530.78,1761988,,2025-09-06 23:28:50
0.0,,Metro,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10011380,,,COP,-42.0,PLT2179302,Picking,01,13:04:30,2088134,,abarragan,TUBO PRESION RDE 9 DE 1/2'' X6M REF 2900266,1530.78,1761988,,2025-09-06 23:28:50
2.0,,Lámina,,515233,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010332,,,$,2.0,PLT2177713,Picking,01,13:03:09,2088133,515232,jluque,MELAMINICO VESTO MDP RH BLANCO 215X244X15,178459.56,1761986,,2025-09-06 23:28:50
0.0,,Lámina,,515233,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010332,,,$,-2.0,185620,F8M18A10,01,13:03:09,2088132,515232,jluque,MELAMINICO VESTO MDP RH BLANCO 215X244X15,178459.56,1761986,,2025-09-06 23:28:50
42.0,,Metro,,514786,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10011380,,,COP,42.0,PLT2179302,Picking,01,13:02:40,2088131,514784,abarragan,TUBO PRESION RDE 9 DE 1/2'' X6M REF 2900266,1530.78,1761985,,2025-09-06 23:28:50
60.0,,Metro,,514786,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10011380,,,COP,-42.0,192908,F28M1A10IZQ,01,13:02:40,2088130,514784,abarragan,TUBO PRESION RDE 9 DE 1/2'' X6M REF 2900266,1530.78,1761985,,2025-09-06 23:28:50
3.0,,Lámina,,515233,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010332,,,$,3.0,PLT2177713,Picking,01,13:02:31,2088129,515232,jluque,MELAMINICO VESTO MDP RH BLANCO 215X244X15,37.01,1761983,,2025-09-06 23:28:50
81.0,,Lámina,,515233,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010332,,,$,-3.0,185614,F8M16A10,01,13:02:31,2088128,515232,jluque,MELAMINICO VESTO MDP RH BLANCO 215X244X15,37.01,1761983,,2025-09-06 23:28:50
10.0,,Lámina,,515166,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10031651,,,$,6.0,PLT2179749,Picking,01,13:01:39,2088127,515165,dquintero,MELAMINICO SUPERCOR PB RH SODER TEX FOREST 183X244X36,360525.0,1761982,,2025-09-06 23:28:50
6.0,,Lámina,,515166,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10031651,,,$,-6.0,158198,F3M2A50,01,13:01:39,2088126,515165,dquintero,MELAMINICO SUPERCOR PB RH SODER TEX FOREST 183X244X36,360525.0,1761982,,2025-09-06 23:28:50
3.0,,Lámina,,515236,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010406,,,$,3.0,PLT2177713,Picking,01,13:01:08,2088125,515235,jluque,MELAMINICO SUPERCOR PB BLANCO NEVADO LISO 183X244X18,199335.0,1761980,,2025-09-06 23:28:50
15.0,,Lámina,,515236,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010406,,,$,-3.0,180252,F7M10A40,01,13:01:08,2088124,515235,jluque,MELAMINICO SUPERCOR PB BLANCO NEVADO LISO 183X244X18,199335.0,1761980,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007116,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088123,,jgomez,VINILICO BLANCO ALMENDRA 2027110 CANECA 5 GALONES,179221.0,1761976,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007116,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088122,,jgomez,VINILICO BLANCO ALMENDRA 2027110 CANECA 5 GALONES,179221.0,1761976,,2025-09-06 23:28:50
3.0,,Und,,,,,98,,2027-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006330,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088121,,jgomez,ESMALTE PINTULUX TEU GRIS PLATA 84 GALON 1 GALON,78784.0,1761976,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2027-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006330,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088120,,jgomez,ESMALTE PINTULUX TEU GRIS PLATA 84 GALON 1 GALON,78784.0,1761976,,2025-09-06 23:28:50
7.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007316,,,$,7.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088119,,jgomez,THINER GALON,16820.86,1761976,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10007316,,,$,-7.0,PLT2179440,Picking,01,12:59:59,2088118,,jgomez,THINER GALON,16820.86,1761976,,2025-09-06 23:28:50
3.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006428,,,$,3.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088117,,jgomez,KORAZA BASE DEEP BLANCO 127476 GALON,79482.0,1761976,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2028-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006428,,,$,-3.0,PLT2179440,Picking,01,12:59:59,2088116,,jgomez,KORAZA BASE DEEP BLANCO 127476 GALON,79482.0,1761976,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,2027-03-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006329,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088115,,jgomez,ESMALTE PINTULUX TEU GRIS PLATA 84 CUARTO 1/4 CUARTO,27763.0,1761976,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2027-03-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006329,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088114,,jgomez,ESMALTE PINTULUX TEU GRIS PLATA 84 CUARTO 1/4 CUARTO,27763.0,1761976,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,2028-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006279,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088113,,jgomez,KORAZA BLANCO 2650 BALDE 2.5 GALONES,196728.0,1761976,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2028-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006279,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088112,,jgomez,KORAZA BLANCO 2650 BALDE 2.5 GALONES,196728.0,1761976,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,2028-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006509,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088111,,jgomez,VINILTEX BASE PASTEL BLANCO 117174 GALON,58797.0,1761976,,2025-09-06 23:28:50
0.0,,Und,,,,,98,,2028-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006509,,,$,-1.0,PLT2179440,Picking,01,12:59:59,2088110,,jgomez,VINILTEX BASE PASTEL BLANCO 117174 GALON,58797.0,1761976,,2025-09-06 23:28:50
1.0,,Und,,,,,98,,2027-09-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006257,,,$,1.0,PLT2179440,TRASLADOS ACC,01,12:59:59,2088109,,jgomez,INTERVINIL BLANCO 2501 BALDE 2.5 GALONES,94023.0,1761976,,2025-09-06 23:28:50
