ctsk_task_name,ctti_time_els_value,ctsk_lines,ctsk_current_value,ctsk_waiting_date,ctsk_parking_dock_code,cdct_name,ctsk_id,ctsk_document_id,ctsk_reference,ctsk_complete_date,ctsk_task_description,ctst_name,ctsk_pci,ctsk_organization_id,ctsk_target_value,ctsk_created_on,cwhs_code,ctsk_priority,ctsk_task_user,ctsk_running_date,ctsk_task_state,ctsk_planning_date,metadata_fecha_consulta
515172  -  CRA 16 27 65,00:00:09.704334,4.0,76.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231005,515172,,2025-09-05T12:55:22.477085,,Auditoria Picking,1.0,98,76.0,2025-09-05T12:02:47.047837,1145,Normal,sfiallo,2025-09-05T12:55:12.772751,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515151  -  CRA 16 27 65,00:00:03.696937,1.0,3.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231000,515151,,2025-09-05T15:33:42.063009,,Auditoria Picking,1.0,98,3.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:33:38.366072,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515147  -  CRA 16 27 65,00:00:21.071838,2.0,8.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230999,515147,,2025-09-05T15:31:58.408646,,Auditoria Picking,1.0,98,8.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:31:37.336808,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515141  -  CRA 16 27 65,00:00:06.377291,1.0,1.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230997,515141,,2025-09-05T15:31:24.987333,,Auditoria Picking,1.0,98,1.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:31:18.610042,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515122  -  CRA 16 27 65,00:00:19.097423,1.0,1.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230993,515122,,2025-09-05T15:24:13.821537,,Auditoria Picking,1.0,98,1.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:23:54.724114,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515125  -  CRA 16 27 65,00:00:11.863455,1.0,2.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230994,515125,,2025-09-05T15:26:09.512117,,Auditoria Picking,1.0,98,2.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:25:57.648662,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515131  -  CRA 16 27 65,00:00:04.484938,1.0,2.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230995,515131,,2025-09-05T15:26:42.214678,,Auditoria Picking,1.0,98,2.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:26:37.72974,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515135  -  CRA 16 27 65,00:00:04.833371,1.0,2.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,230996,515135,,2025-09-05T15:27:43.074391,,Auditoria Picking,1.0,98,2.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T15:27:38.24102,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515165  -  CRA 16 27 65,00:24:16.655899,3.0,14.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231004,515165,,2025-09-05T13:19:55.856247,,Auditoria Picking,1.0,98,14.0,2025-09-05T12:02:47.047837,1145,Normal,sfiallo,2025-09-05T12:55:39.200348,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515161  -  CRA 16 27 65,00:17:56.426564,3.0,13.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231003,515161,,2025-09-05T13:21:32.341514,,Auditoria Picking,1.0,98,13.0,2025-09-05T12:02:47.047837,1145,Normal,sfiallo,2025-09-05T13:03:35.91495,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515157  -  CRA 16 27 65,00:43:03.491383,4.0,9.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231002,515157,,,,Auditoria Picking,0.45,98,20.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T13:18:56.49563,Waiting,2025-09-06T00:00:00,2025-09-05 15:39:43
515154  -  CRA 16 27 65,00:39:48.898693,1.0,4.0,2025-09-05T12:03:29.409723,,PRODUCCIÒN,231001,515154,,2025-09-05T15:33:58.088896,,Auditoria Picking,1.0,98,4.0,2025-09-05T12:02:47.047837,1145,Normal,hpinzon,2025-09-05T13:22:14.896114,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515241 Madera F5,F6,F7 Y F8",00:01:47.562807,1.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230992,515243,,2025-09-05T12:32:57.939608,Orden No. 144829,Picking,1.0,98,1.0,2025-09-05T12:02:29.444739,1290,Muy baja,jluque,2025-09-05T12:27:45.017312,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515241 Madera F5,F6,F7 Y F8<A10",00:11:14.734248,5.0,13.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230991,515242,,2025-09-05T12:46:13.559107,Orden No. 144829,Picking,1.0,98,13.0,2025-09-05T12:02:29.444739,1290,Muy baja,jluque,2025-09-05T12:33:07.258895,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515238 Madera F5,F6,F7 Y F8",00:11:10.775828,1.0,3.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230990,515239,,2025-09-05T12:58:43.895928,Orden No. 144828,Picking,1.0,98,3.0,2025-09-05T12:01:47.660388,1290,Muy baja,jluque,2025-09-05T12:33:55.024174,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515235 Madera F5,F6,F7 Y F8",00:02:21.724583,1.0,3.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230989,515236,,2025-09-05T13:01:11.608688,Orden No. 144827,Picking,1.0,98,3.0,2025-09-05T12:01:41.94322,1290,Muy baja,jluque,2025-09-05T12:34:06.06011,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515232 Madera F5,F6,F7 Y F8<A10",00:02:03.677923,2.0,5.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230988,515233,,2025-09-05T13:03:11.847451,Orden No. 144826,Picking,1.0,98,5.0,2025-09-05T12:01:37.868607,1290,Muy baja,jluque,2025-09-05T12:34:13.379204,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515228 Madera F5,F6,F7 Y F8",00:00:36.383458,1.0,4.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230986,515229,,2025-09-05T13:06:51.841916,Orden No. 144825,Picking,1.0,98,4.0,2025-09-05T12:01:30.020164,1290,Muy baja,jluque,2025-09-05T13:06:15.458458,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515228 Madera, Crear Media Lamina Bog",00:02:49.310947,1.0,0.5,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230987,515230,,2025-09-05T13:06:11.644735,Orden No. 144825,Picking,1.0,98,0.5,2025-09-05T12:01:30.020164,1290,Muy baja,jluque,2025-09-05T13:03:22.333788,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515225 Madera F5,F6,F7 Y F8",00:02:26.487396,1.0,4.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230985,515226,,2025-09-05T13:09:23.818334,Orden No. 144824,Picking,1.0,98,4.0,2025-09-05T12:01:24.186247,1290,Muy baja,jluque,2025-09-05T13:06:57.330938,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515218 Madera, Crear Media Lamina Bog",00:02:04.760028,1.0,0.5,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230983,515221,,2025-09-05T13:11:38.670173,Orden No. 144823,Picking,1.0,98,0.5,2025-09-05T12:01:15.26119,1290,Muy baja,jluque,2025-09-05T13:09:33.910145,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515218 Madera F5,F6,F7 Y F8<A10",00:01:06.916739,1.0,2.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230982,515220,,2025-09-05T13:12:54.791735,Orden No. 144823,Picking,1.0,98,2.0,2025-09-05T12:01:15.26119,1290,Muy baja,jluque,2025-09-05T13:11:47.874996,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515212 Madera F5,F6,F7 Y F8",00:01:55.168571,1.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230981,515216,,2025-09-05T13:14:53.298042,Orden No. 144822,Picking,1.0,98,1.0,2025-09-05T12:00:58.996145,1290,Muy baja,jluque,2025-09-05T13:12:58.129471,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515212 Madera F5,F6,F7 Y F8<A10",00:00:45.453076,2.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230980,515215,,2025-09-05T13:16:49.60495,Orden No. 144822,Picking,1.0,98,1.0,2025-09-05T12:00:58.996145,1290,Muy baja,jluque,2025-09-05T13:14:56.053626,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515207 Madera F5,F6,F7 Y F8",00:02:42.305925,1.0,4.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230977,515208,,2025-09-05T13:18:34.478823,Orden No. 144821,Picking,1.0,98,4.0,2025-09-05T12:00:51.552141,1290,Muy baja,jluque,2025-09-05T13:15:11.472125,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515204 Madera F5,F6,F7 Y F8",00:02:35.355327,1.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230976,515205,,2025-09-05T13:21:13.771437,Orden No. 144820,Picking,1.0,98,1.0,2025-09-05T12:00:45.881022,1290,Muy baja,jluque,2025-09-05T13:18:38.41611,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515200 MADERA FILAS 1 Y 5 TORRES,00:00:23.725883,2.0,0.0,2025-09-05T14:03:27.320334,,ARDISA ENTREGA,230975,515202,,,Orden No. 500116136,Picking,0.0,98,65.0,2025-09-05T12:00:39.654121,1145,Muy baja,jvaca,2025-09-05T14:43:40.364176,Waiting,2025-09-06T00:00:00,2025-09-05 15:39:43
"515198 Madera F5,F6,F7 Y F8<A10",00:02:02.92951,1.0,3.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230974,515201,,2025-09-05T13:23:20.078557,Orden No. 144819,Picking,1.0,98,3.0,2025-09-05T12:00:38.343905,1290,Muy baja,jluque,2025-09-05T13:21:17.149047,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515194 Madera, Crear Media Lamina Bog",00:00:58.532979,1.0,0.5,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230973,515196,,2025-09-05T13:24:21.6942,Orden No. 144818,Picking,1.0,98,0.5,2025-09-05T12:00:26.264173,1290,Muy baja,jluque,2025-09-05T13:23:23.161221,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515089  -  CARRERA 13 # 35-10 OFICINA 801 CENTRO,00:00:36.150079,1.0,3.0,2025-09-05T11:53:12.325726,,CLIENTE RECOGE,230971,515089,,2025-09-05T12:59:26.174356,,Auditoria Picking,1.0,98,3.0,2025-09-05T11:52:45.415957,1145,Normal,sfiallo,2025-09-05T12:58:50.024277,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
515169  -  CRA 16 27 65,01:23:12.539912,17.0,1614.0,2025-09-05T11:53:12.325726,,PRODUCCIÒN,230970,515169,,2025-09-05T15:22:17.276452,,Auditoria Picking,1.0,98,1614.0,2025-09-05T11:52:09.716333,1145,Normal,hpinzon,2025-09-05T12:56:18.798721,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
515180  -  CRA 16 27 65,01:15:47.269153,3.0,2706.0,2025-09-05T11:53:12.325726,,PRODUCCIÒN,230969,515180,,2025-09-05T14:55:49.600104,,Auditoria Picking,1.0,98,2706.0,2025-09-05T11:52:05.275783,1145,Normal,hpinzon,2025-09-05T12:58:34.175576,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
507563  -  Carrera 17 # 53 - 64 san miguel bodega,00:00:42.857507,1.0,180.0,2025-09-05T11:49:00.725193,,CLIENTE RECOGE,230968,507563,,2025-09-05T12:57:26.223616,,Auditoria Picking,1.0,98,180.0,2025-09-05T11:48:50.529463,1145,Normal,sfiallo,2025-09-05T12:56:43.366109,Complete,2025-09-01T00:00:00,2025-09-05 15:39:43
507563 CANTOS Y HERRAJES ,00:02:51.815686,1.0,180.0,2025-09-05T11:48:35.519858,,CLIENTE RECOGE,230967,515187,,2025-09-05T11:58:37.917456,Orden No. 893021724,Picking,1.0,98,180.0,2025-09-05T11:48:09.120159,1145,Alta,jschmalbach,2025-09-05T11:53:07.592111,Complete,2025-09-01T00:00:00,2025-09-05 15:39:43
515107  -  CARRERA 20 #148 CEN INDUSTRIAL,01:11:31.499777,6.0,31.0,2025-09-05T11:45:14.304162,,CLIENTE RECOGE,230966,515107,,2025-09-05T12:57:57.615447,,Auditoria Picking,1.0,98,31.0,2025-09-05T11:44:49.050697,1145,Normal,sfiallo,2025-09-05T11:46:26.11567,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
515107 MADERA FILAS 1 Y 5 TORRES,00:01:31.298161,1.0,1.0,2025-09-05T11:44:30.764194,,CLIENTE RECOGE,230965,515186,,2025-09-05T12:33:30.635771,Orden No. 887055302,Picking,1.0,98,1.0,2025-09-05T11:44:02.168641,1145,Alta,dquintero,2025-09-05T11:50:24.496119,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
515107 MADERA ALT 10 PICKING,00:15:58.557399,3.0,17.0,2025-09-05T11:44:30.764194,,CLIENTE RECOGE,230963,515184,,2025-09-05T12:33:23.203849,Orden No. 887055302,Picking,1.0,98,17.0,2025-09-05T11:44:02.168641,1145,Alta,dquintero,2025-09-05T11:49:57.616113,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"515107 MADERA F2,3,4 ALTURAS SUPERIORES ",00:06:02.639418,2.0,13.0,2025-09-05T11:44:30.764194,,CLIENTE RECOGE,230964,515185,,2025-09-05T12:33:35.406598,Orden No. 887055302,Picking,1.0,98,13.0,2025-09-05T11:44:02.168641,1145,Alta,dquintero,2025-09-05T11:50:14.988125,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E515183,,1.0,0.0,2025-09-05T11:40:29.331217,,Orden de Compra,230962,515183,,,,Entrada de almacen,0.0,98,20.0,2025-09-05T11:40:13.97231,1290,Normal,imendez,,Waiting,2025-09-12T00:00:00,2025-09-05 15:39:43
515180 CANTOS Y HERRAJES ,00:15:29.744777,3.0,2706.0,2025-09-05T11:51:17.394454,,PRODUCCIÒN,230961,515181,,2025-09-05T12:21:45.704112,Orden No. 144817,Picking,1.0,98,2706.0,2025-09-05T11:33:00.53503,1145,Muy baja,jschmalbach,2025-09-05T12:06:14.431826,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"515176 MADERA F2,3,4 ALTURAS SUPERIORES ",00:01:57.520786,1.0,0.0,2025-09-05T14:03:27.320334,,PRODUCCIÒN,230959,515177,,,Orden No. 144816,Picking,0.0,98,5.0,2025-09-05T11:32:55.301199,1145,Normal,jvaca,2025-09-05T14:38:11.58894,Waiting,2025-09-06T00:00:00,2025-09-05 15:39:43
515176 MADERA FILAS 1 Y 5 TORRES,00:00:21.610519,4.0,0.0,2025-09-05T14:03:27.320334,,PRODUCCIÒN,230960,515178,,,Orden No. 144816,Picking,0.0,98,36.0,2025-09-05T11:32:55.301199,1145,Normal,jvaca,2025-09-05T14:37:56.239423,Waiting,2025-09-06T00:00:00,2025-09-05 15:39:43
515172 MADERA FILAS 1 Y 5 TORRES,00:11:40.840011,2.0,54.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230958,515174,,2025-09-05T12:48:55.567465,Orden No. 144815,Picking,1.0,98,54.0,2025-09-05T11:32:41.61046,1145,Normal,dquintero,2025-09-05T12:33:40.053131,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515172 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:30.655354,2.0,22.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230957,515173,,2025-09-05T12:49:00.686914,Orden No. 144815,Picking,1.0,98,22.0,2025-09-05T11:32:41.61046,1145,Normal,dquintero,2025-09-05T12:36:38.608121,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515169 CANTOS Y HERRAJES ,01:03:24.86826,17.0,1614.0,2025-09-05T11:51:17.394454,,PRODUCCIÒN,230956,515170,,2025-09-05T13:32:49.590768,Orden No. 144814,Picking,1.0,98,1614.0,2025-09-05T11:32:25.65412,1145,Muy baja,jschmalbach,2025-09-05T12:27:06.060326,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
"515165 MADERA F2,3,4 ALTURAS SUPERIORES ",00:05:31.212621,2.0,10.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230954,515166,,2025-09-05T13:06:18.208966,Orden No. 144813,Picking,1.0,98,10.0,2025-09-05T11:32:18.770076,1145,Normal,dquintero,2025-09-05T12:52:30.680109,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515165 MADERA FILAS 1 Y 5 TORRES,00:01:33.220983,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230955,515167,,2025-09-05T12:59:54.680302,Orden No. 144813,Picking,1.0,98,4.0,2025-09-05T11:32:18.770076,1145,Normal,dquintero,2025-09-05T12:52:18.984428,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515161 MADERA F2,3,4 ALTURAS SUPERIORES ",00:02:12.779002,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230953,515163,,2025-09-05T13:08:36.869522,Orden No. 144812,Picking,1.0,98,4.0,2025-09-05T11:32:03.886246,1145,Normal,dquintero,2025-09-05T13:06:24.09052,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515161 MADERA ALT 10 PICKING,00:07:10.82533,2.0,9.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230952,515162,,2025-09-05T13:15:55.071513,Orden No. 144812,Picking,1.0,98,9.0,2025-09-05T11:32:03.886246,1145,Normal,dquintero,2025-09-05T13:08:44.246183,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515157 MADERA ALT 10 PICKING,00:05:40.642885,3.0,16.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230950,515158,,2025-09-05T13:25:16.757473,Orden No. 144811,Picking,1.0,98,16.0,2025-09-05T11:31:54.352182,1145,Normal,dquintero,2025-09-05T13:16:32.236801,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515157 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:26.204398,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230951,515159,,2025-09-05T13:16:26.89251,Orden No. 144811,Picking,1.0,98,4.0,2025-09-05T11:31:54.352182,1145,Normal,dquintero,2025-09-05T13:16:00.688112,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515154 MADERA ALT 10 PICKING,00:00:29.577686,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230949,515155,,2025-09-05T13:28:14.740162,Orden No. 144810,Picking,1.0,98,4.0,2025-09-05T11:31:45.972696,1145,Normal,dquintero,2025-09-05T13:25:23.069444,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515151 MADERA ALT 10 PICKING,00:00:20.120795,1.0,3.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230948,515152,,2025-09-05T13:28:37.813769,Orden No. 144809,Picking,1.0,98,3.0,2025-09-05T11:31:34.224199,1145,Normal,dquintero,2025-09-05T13:25:37.848119,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515147 MADERA ALT 10 PICKING,00:01:05.980133,1.0,3.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230946,515148,,2025-09-05T13:31:35.78584,Orden No. 144808,Picking,1.0,98,3.0,2025-09-05T11:31:20.720647,1145,Normal,dquintero,2025-09-05T13:25:50.155162,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515147 MADERA FILAS 1 Y 5 TORRES,00:00:30.377454,1.0,5.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230947,515149,,2025-09-05T13:30:29.211574,Orden No. 144808,Picking,1.0,98,5.0,2025-09-05T11:31:20.720647,1145,Normal,dquintero,2025-09-05T13:25:43.586511,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515144 MADERA ALT 10 PICKING,00:03:01.63455,1.0,12.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230945,515145,,2025-09-05T13:34:10.015223,Orden No. 144807,Picking,1.0,98,12.0,2025-09-05T11:31:03.864157,1145,Normal,dquintero,2025-09-05T13:26:06.544121,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515141 MADERA FILAS 1 Y 5 TORRES,00:02:36.984045,1.0,1.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230944,515142,,2025-09-05T13:36:59.978794,Orden No. 144806,Picking,1.0,98,1.0,2025-09-05T11:30:58.892439,1145,Normal,dquintero,2025-09-05T12:53:32.108371,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515135 MADERA F2,3,4 ALTURAS SUPERIORES ",00:01:21.559346,1.0,2.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230941,515137,,2025-09-05T13:38:24.116447,Orden No. 144805,Picking,1.0,98,2.0,2025-09-05T11:30:46.095441,1145,Normal,dquintero,2025-09-05T12:53:40.059002,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515131 MADERA ALT 10 PICKING,00:00:30.264651,1.0,2.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230940,515132,,2025-09-05T13:38:59.686025,Orden No. 144804,Picking,1.0,98,2.0,2025-09-05T11:30:37.703003,1145,Normal,dquintero,2025-09-05T13:38:29.421374,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515128 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:17:55.565866,4.0,12000.0,2025-09-05T12:16:09.248874,,ARDISA ENTREGA,230939,515130,,2025-09-05T13:26:40.980804,Orden No. 500116132,Picking,1.0,98,12000.0,2025-09-05T11:30:35.793434,1145,Muy baja,jfernandez,2025-09-05T12:18:17.253296,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515125 MADERA FILAS 1 Y 5 TORRES,00:00:47.827216,1.0,2.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230938,515126,,2025-09-05T13:40:55.01508,Orden No. 144803,Picking,1.0,98,2.0,2025-09-05T11:30:32.22187,1145,Normal,dquintero,2025-09-05T12:53:46.097748,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
"515122 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:38.81561,1.0,1.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230937,515123,,2025-09-05T13:41:33.791271,Orden No. 144802,Picking,1.0,98,1.0,2025-09-05T11:30:27.645737,1145,Normal,dquintero,2025-09-05T13:39:26.123819,Complete,2025-09-06T00:00:00,2025-09-05 15:39:43
515119 Canto,,6.0,0.0,,,ARDISA ENTREGA,230936,515120,,,Orden No. 500116130,Picking,0.0,98,80.0,2025-09-05T11:30:23.264045,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-05 15:39:43
515116 MADERA ALT 10 PICKING,00:00:05.426329,1.0,0.0,2025-09-05T14:03:27.320334,,VENTA PUNTUAL,230935,515117,,,Orden No. 144801,Picking,0.0,98,2.0,2025-09-05T11:30:18.717148,1145,Muy baja,jvaca,2025-09-05T14:43:50.345787,Waiting,2025-09-06T00:00:00,2025-09-05 15:39:43
"515089 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:02:55.861537,1.0,3.0,2025-09-05T11:29:05.542674,,CLIENTE RECOGE,230934,515112,,2025-09-05T11:35:44.319088,Orden No. 883072251,Picking,1.0,98,3.0,2025-09-05T11:28:28.158949,1145,Alta,jfernandez,2025-09-05T11:32:47.889225,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
E515111,04:11:57.009933,7.0,6100.0,2025-09-05T11:19:25.509374,,Orden de Compra,230933,515111,,,,Entrada de almacen,0.8970588235294118,98,6800.0,2025-09-05T11:16:18.15815,1145,Normal,jmansilla,2025-09-05T11:24:40.207883,Running,2025-09-10T00:00:00,2025-09-05 15:39:43
E515103,00:26:46.95065,15.0,4770.0,2025-09-05T11:11:52.402659,,Orden de Compra,230929,515103,,,,Entrada de almacen,0.9695121951219512,98,4920.0,2025-09-05T11:11:44.02621,1290,Normal,imendez,2025-09-05T12:01:59.596284,Waiting,2025-09-09T00:00:00,2025-09-05 15:39:43
E515102,00:14:56.229055,2.0,51.0,2025-09-05T11:11:18.692322,,Orden de Compra,230928,515102,,2025-09-05T12:30:45.260498,,Entrada de almacen,1.0,98,51.0,2025-09-05T11:11:01.060743,1290,Normal,imendez,2025-09-05T11:20:40.571659,Complete,2025-09-26T00:00:00,2025-09-05 15:39:43
514435  -  TRANS 154 # 17 - 233 CLUB HOUSE 3 FLORIDA,00:08:07.70275,1.0,20.0,2025-09-05T11:08:21.060137,,CLIENTE RECOGE,230927,514435,,2025-09-05T11:17:21.864581,,Auditoria Picking,1.0,98,20.0,2025-09-05T11:08:05.616154,1145,Normal,sfiallo,2025-09-05T11:09:14.161831,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
514435  -  TRANS 154 # 17 - 233 CLUB HOUSE 3 FLORIDA,00:00:44.637343,1.0,20.0,2025-09-05T11:07:51.616707,,CLIENTE RECOGE,230926,515100,,2025-09-05T11:14:19.76026,Orden No. 500116083,Picking,1.0,98,20.0,2025-09-05T11:07:33.01002,1145,Alta,jmansilla,2025-09-05T11:11:51.383784,Complete,2025-09-04T00:00:00,2025-09-05 15:39:43
515047  -  CALLE 81 # 58 - 30 BARRIO ALTOS DEL CACIQUE,00:11:04.24012,3.0,107.0,2025-09-05T11:05:49.143889,,CLIENTE RECOGE,230924,515047,,2025-09-05T11:17:38.48425,,Auditoria Picking,1.0,98,107.0,2025-09-05T11:04:55.756261,1145,Normal,sfiallo,2025-09-05T11:06:34.24413,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
515096  -  VRD LAGUNETA LT B 100,03:52:10.395036,3.0,0.0,2025-09-05T11:05:58.484141,,ARDISA ENTREGA,230925,515096,,,,Auditoria Picking,0.0,98,18.0,2025-09-05T11:04:55.756261,1145,Normal,hpinzon,2025-09-05T11:06:27.26902,Running,2025-09-06T00:00:00,2025-09-05 15:39:43
515047 TEJAS Y LAVAPLATOS,00:05:47.893012,1.0,2.0,2025-09-05T11:03:53.781207,,CLIENTE RECOGE,230922,515098,,2025-09-05T11:11:47.157539,Orden No. 883072245,Picking,1.0,98,2.0,2025-09-05T11:03:36.015271,1145,Alta,jmansilla,2025-09-05T11:05:57.966078,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
515047  -  CALLE 81 # 58 - 30 BARRIO ALTOS DEL CACIQUE,00:01:02.315306,2.0,105.0,2025-09-05T11:03:53.781207,,CLIENTE RECOGE,230923,515099,,2025-09-05T11:12:11.696129,Orden No. 883072245,Picking,1.0,98,105.0,2025-09-05T11:03:36.015271,1145,Alta,jmansilla,2025-09-05T11:04:26.931109,Complete,2025-09-05T00:00:00,2025-09-05 15:39:43
515096 MADERA ALT 10 PICKING,00:00:07.290293,3.0,0.0,2025-09-05T14:03:27.320334,,ARDISA ENTREGA,230921,515097,,,Orden No. 500116128,Picking,0.0,98,18.0,2025-09-05T11:00:54.944957,1145,Muy baja,jvaca,2025-09-05T14:44:07.272127,Waiting,2025-09-06T00:00:00,2025-09-05 15:39:43
