ctsk_task_name,ctti_time_els_value,ctsk_lines,ctsk_current_value,ctsk_waiting_date,ctsk_parking_dock_code,cdct_name,ctsk_id,ctsk_document_id,ctsk_reference,ctsk_complete_date,ctsk_task_description,ctst_name,ctsk_pci,ctsk_organization_id,ctsk_target_value,ctsk_created_on,cwhs_code,ctsk_priority,ctsk_task_user,ctsk_running_date,ctsk_task_state,ctsk_planning_date,metadata_fecha_consulta
"515207 Madera F5,F6,F7 Y F8",00:02:42.305925,1.0,4.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230977,515208,,2025-09-05T13:18:34.478823,Orden No. 144821,Picking,1.0,98,4.0,2025-09-05T12:00:51.552141,1290,Muy baja,jluque,2025-09-05T13:15:11.472125,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515204 Madera F5,F6,F7 Y F8",00:02:35.355327,1.0,1.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230976,515205,,2025-09-05T13:21:13.771437,Orden No. 144820,Picking,1.0,98,1.0,2025-09-05T12:00:45.881022,1290,Muy baja,jluque,2025-09-05T13:18:38.41611,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515200 MADERA FILAS 1 Y 5 TORRES,00:02:36.433731,2.0,65.0,2025-09-05T14:03:27.320334,,ARDISA ENTREGA,230975,515202,,2025-09-05T16:42:14.357547,Orden No. 500116136,Picking,1.0,98,65.0,2025-09-05T12:00:39.654121,1145,Muy baja,jvaca,2025-09-05T14:43:40.364176,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515198 Madera F5,F6,F7 Y F8<A10",00:02:02.92951,1.0,3.0,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230974,515201,,2025-09-05T13:23:20.078557,Orden No. 144819,Picking,1.0,98,3.0,2025-09-05T12:00:38.343905,1290,Muy baja,jluque,2025-09-05T13:21:17.149047,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515194 Madera, Crear Media Lamina Bog",00:00:58.532979,1.0,0.5,2025-09-05T12:16:28.156921,,PRODUCCIÒN,230973,515196,,2025-09-05T13:24:21.6942,Orden No. 144818,Picking,1.0,98,0.5,2025-09-05T12:00:26.264173,1290,Muy baja,jluque,2025-09-05T13:23:23.161221,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515089  -  CARRERA 13 # 35-10 OFICINA 801 CENTRO,00:00:36.150079,1.0,3.0,2025-09-05T11:53:12.325726,,CLIENTE RECOGE,230971,515089,,2025-09-05T12:59:26.174356,,Auditoria Picking,1.0,98,3.0,2025-09-05T11:52:45.415957,1145,Normal,sfiallo,2025-09-05T12:58:50.024277,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515169  -  CRA 16 27 65,01:23:12.539912,17.0,1614.0,2025-09-05T11:53:12.325726,,PRODUCCIÒN,230970,515169,,2025-09-05T15:22:17.276452,,Auditoria Picking,1.0,98,1614.0,2025-09-05T11:52:09.716333,1145,Normal,hpinzon,2025-09-05T12:56:18.798721,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515180  -  CRA 16 27 65,01:15:47.269153,3.0,2706.0,2025-09-05T11:53:12.325726,,PRODUCCIÒN,230969,515180,,2025-09-05T14:55:49.600104,,Auditoria Picking,1.0,98,2706.0,2025-09-05T11:52:05.275783,1145,Normal,hpinzon,2025-09-05T12:58:34.175576,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
507563  -  Carrera 17 # 53 - 64 san miguel bodega,00:00:42.857507,1.0,180.0,2025-09-05T11:49:00.725193,,CLIENTE RECOGE,230968,507563,,2025-09-05T12:57:26.223616,,Auditoria Picking,1.0,98,180.0,2025-09-05T11:48:50.529463,1145,Normal,sfiallo,2025-09-05T12:56:43.366109,Complete,2025-09-01T00:00:00,2025-09-06 01:44:10
507563 CANTOS Y HERRAJES ,00:02:51.815686,1.0,180.0,2025-09-05T11:48:35.519858,,CLIENTE RECOGE,230967,515187,,2025-09-05T11:58:37.917456,Orden No. 893021724,Picking,1.0,98,180.0,2025-09-05T11:48:09.120159,1145,Alta,jschmalbach,2025-09-05T11:53:07.592111,Complete,2025-09-01T00:00:00,2025-09-06 01:44:10
515107  -  CARRERA 20 #148 CEN INDUSTRIAL,01:11:31.499777,6.0,31.0,2025-09-05T11:45:14.304162,,CLIENTE RECOGE,230966,515107,,2025-09-05T12:57:57.615447,,Auditoria Picking,1.0,98,31.0,2025-09-05T11:44:49.050697,1145,Normal,sfiallo,2025-09-05T11:46:26.11567,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515107 MADERA FILAS 1 Y 5 TORRES,00:01:31.298161,1.0,1.0,2025-09-05T11:44:30.764194,,CLIENTE RECOGE,230965,515186,,2025-09-05T12:33:30.635771,Orden No. 887055302,Picking,1.0,98,1.0,2025-09-05T11:44:02.168641,1145,Alta,dquintero,2025-09-05T11:50:24.496119,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
"515107 MADERA F2,3,4 ALTURAS SUPERIORES ",00:06:02.639418,2.0,13.0,2025-09-05T11:44:30.764194,,CLIENTE RECOGE,230964,515185,,2025-09-05T12:33:35.406598,Orden No. 887055302,Picking,1.0,98,13.0,2025-09-05T11:44:02.168641,1145,Alta,dquintero,2025-09-05T11:50:14.988125,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515107 MADERA ALT 10 PICKING,00:15:58.557399,3.0,17.0,2025-09-05T11:44:30.764194,,CLIENTE RECOGE,230963,515184,,2025-09-05T12:33:23.203849,Orden No. 887055302,Picking,1.0,98,17.0,2025-09-05T11:44:02.168641,1145,Alta,dquintero,2025-09-05T11:49:57.616113,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
E515183,00:00:25.172621,1.0,20.0,2025-09-05T11:40:29.331217,,Orden de Compra,230962,515183,,2025-09-05T15:59:52.447341,,Entrada de almacen,1.0,98,20.0,2025-09-05T11:40:13.97231,1290,Normal,imendez,2025-09-05T15:59:27.27472,Complete,2025-09-12T00:00:00,2025-09-06 01:44:10
515180 CANTOS Y HERRAJES ,00:15:29.744777,3.0,2706.0,2025-09-05T11:51:17.394454,,PRODUCCIÒN,230961,515181,,2025-09-05T12:21:45.704112,Orden No. 144817,Picking,1.0,98,2706.0,2025-09-05T11:33:00.53503,1145,Muy baja,jschmalbach,2025-09-05T12:06:14.431826,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515176 MADERA FILAS 1 Y 5 TORRES,00:05:03.05666,4.0,36.0,2025-09-05T14:03:27.320334,,PRODUCCIÒN,230960,515178,,2025-09-05T16:44:16.613585,Orden No. 144816,Picking,1.0,98,36.0,2025-09-05T11:32:55.301199,1145,Normal,jvaca,2025-09-05T14:37:56.239423,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515176 MADERA F2,3,4 ALTURAS SUPERIORES ",00:02:31.166004,1.0,5.0,2025-09-05T14:03:27.320334,,PRODUCCIÒN,230959,515177,,2025-09-05T16:44:25.14415,Orden No. 144816,Picking,1.0,98,5.0,2025-09-05T11:32:55.301199,1145,Normal,jvaca,2025-09-05T14:38:11.58894,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515172 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:30.655354,2.0,22.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230957,515173,,2025-09-05T12:49:00.686914,Orden No. 144815,Picking,1.0,98,22.0,2025-09-05T11:32:41.61046,1145,Normal,dquintero,2025-09-05T12:36:38.608121,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515172 MADERA FILAS 1 Y 5 TORRES,00:11:40.840011,2.0,54.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230958,515174,,2025-09-05T12:48:55.567465,Orden No. 144815,Picking,1.0,98,54.0,2025-09-05T11:32:41.61046,1145,Normal,dquintero,2025-09-05T12:33:40.053131,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515169 CANTOS Y HERRAJES ,01:03:24.86826,17.0,1614.0,2025-09-05T11:51:17.394454,,PRODUCCIÒN,230956,515170,,2025-09-05T13:32:49.590768,Orden No. 144814,Picking,1.0,98,1614.0,2025-09-05T11:32:25.65412,1145,Muy baja,jschmalbach,2025-09-05T12:27:06.060326,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
"515165 MADERA F2,3,4 ALTURAS SUPERIORES ",00:05:31.212621,2.0,10.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230954,515166,,2025-09-05T13:06:18.208966,Orden No. 144813,Picking,1.0,98,10.0,2025-09-05T11:32:18.770076,1145,Normal,dquintero,2025-09-05T12:52:30.680109,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515165 MADERA FILAS 1 Y 5 TORRES,00:01:33.220983,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230955,515167,,2025-09-05T12:59:54.680302,Orden No. 144813,Picking,1.0,98,4.0,2025-09-05T11:32:18.770076,1145,Normal,dquintero,2025-09-05T12:52:18.984428,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515161 MADERA ALT 10 PICKING,00:07:10.82533,2.0,9.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230952,515162,,2025-09-05T13:15:55.071513,Orden No. 144812,Picking,1.0,98,9.0,2025-09-05T11:32:03.886246,1145,Normal,dquintero,2025-09-05T13:08:44.246183,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515161 MADERA F2,3,4 ALTURAS SUPERIORES ",00:02:12.779002,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230953,515163,,2025-09-05T13:08:36.869522,Orden No. 144812,Picking,1.0,98,4.0,2025-09-05T11:32:03.886246,1145,Normal,dquintero,2025-09-05T13:06:24.09052,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515157 MADERA ALT 10 PICKING,00:05:40.642885,3.0,16.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230950,515158,,2025-09-05T13:25:16.757473,Orden No. 144811,Picking,1.0,98,16.0,2025-09-05T11:31:54.352182,1145,Normal,dquintero,2025-09-05T13:16:32.236801,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515157 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:26.204398,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230951,515159,,2025-09-05T13:16:26.89251,Orden No. 144811,Picking,1.0,98,4.0,2025-09-05T11:31:54.352182,1145,Normal,dquintero,2025-09-05T13:16:00.688112,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515154 MADERA ALT 10 PICKING,00:00:29.577686,1.0,4.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230949,515155,,2025-09-05T13:28:14.740162,Orden No. 144810,Picking,1.0,98,4.0,2025-09-05T11:31:45.972696,1145,Normal,dquintero,2025-09-05T13:25:23.069444,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515151 MADERA ALT 10 PICKING,00:00:20.120795,1.0,3.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230948,515152,,2025-09-05T13:28:37.813769,Orden No. 144809,Picking,1.0,98,3.0,2025-09-05T11:31:34.224199,1145,Normal,dquintero,2025-09-05T13:25:37.848119,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515147 MADERA ALT 10 PICKING,00:01:05.980133,1.0,3.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230946,515148,,2025-09-05T13:31:35.78584,Orden No. 144808,Picking,1.0,98,3.0,2025-09-05T11:31:20.720647,1145,Normal,dquintero,2025-09-05T13:25:50.155162,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515147 MADERA FILAS 1 Y 5 TORRES,00:00:30.377454,1.0,5.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230947,515149,,2025-09-05T13:30:29.211574,Orden No. 144808,Picking,1.0,98,5.0,2025-09-05T11:31:20.720647,1145,Normal,dquintero,2025-09-05T13:25:43.586511,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515144 MADERA ALT 10 PICKING,00:03:01.63455,1.0,12.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230945,515145,,2025-09-05T13:34:10.015223,Orden No. 144807,Picking,1.0,98,12.0,2025-09-05T11:31:03.864157,1145,Normal,dquintero,2025-09-05T13:26:06.544121,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515141 MADERA FILAS 1 Y 5 TORRES,00:02:36.984045,1.0,1.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230944,515142,,2025-09-05T13:36:59.978794,Orden No. 144806,Picking,1.0,98,1.0,2025-09-05T11:30:58.892439,1145,Normal,dquintero,2025-09-05T12:53:32.108371,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515135 MADERA F2,3,4 ALTURAS SUPERIORES ",00:01:21.559346,1.0,2.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230941,515137,,2025-09-05T13:38:24.116447,Orden No. 144805,Picking,1.0,98,2.0,2025-09-05T11:30:46.095441,1145,Normal,dquintero,2025-09-05T12:53:40.059002,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515131 MADERA ALT 10 PICKING,00:00:30.264651,1.0,2.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230940,515132,,2025-09-05T13:38:59.686025,Orden No. 144804,Picking,1.0,98,2.0,2025-09-05T11:30:37.703003,1145,Normal,dquintero,2025-09-05T13:38:29.421374,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515128 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:17:55.565866,4.0,12000.0,2025-09-05T12:16:09.248874,,ARDISA ENTREGA,230939,515130,,2025-09-05T13:26:40.980804,Orden No. 500116132,Picking,1.0,98,12000.0,2025-09-05T11:30:35.793434,1145,Muy baja,jfernandez,2025-09-05T12:18:17.253296,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515125 MADERA FILAS 1 Y 5 TORRES,00:00:47.827216,1.0,2.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230938,515126,,2025-09-05T13:40:55.01508,Orden No. 144803,Picking,1.0,98,2.0,2025-09-05T11:30:32.22187,1145,Normal,dquintero,2025-09-05T12:53:46.097748,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515122 MADERA F2,3,4 ALTURAS SUPERIORES ",00:00:38.81561,1.0,1.0,2025-09-05T11:57:30.59928,,PRODUCCIÒN,230937,515123,,2025-09-05T13:41:33.791271,Orden No. 144802,Picking,1.0,98,1.0,2025-09-05T11:30:27.645737,1145,Normal,dquintero,2025-09-05T13:39:26.123819,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515119 Canto,,6.0,0.0,,,ARDISA ENTREGA,230936,515120,,,Orden No. 500116130,Picking,0.0,98,80.0,2025-09-05T11:30:23.264045,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-06 01:44:10
515116 MADERA ALT 10 PICKING,00:01:17.536284,1.0,2.0,2025-09-05T14:03:27.320334,,VENTA PUNTUAL,230935,515117,,2025-09-05T15:42:23.952257,Orden No. 144801,Picking,1.0,98,2.0,2025-09-05T11:30:18.717148,1145,Muy baja,jvaca,2025-09-05T14:43:50.345787,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515089 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:02:55.861537,1.0,3.0,2025-09-05T11:29:05.542674,,CLIENTE RECOGE,230934,515112,,2025-09-05T11:35:44.319088,Orden No. 883072251,Picking,1.0,98,3.0,2025-09-05T11:28:28.158949,1145,Alta,jfernandez,2025-09-05T11:32:47.889225,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
E515111,04:13:27.383984,7.0,6800.0,2025-09-05T11:19:25.509374,,Orden de Compra,230933,515111,,2025-09-05T15:41:12.674237,,Entrada de almacen,1.0,98,6800.0,2025-09-05T11:16:18.15815,1145,Normal,jmansilla,2025-09-05T11:24:40.207883,Complete,2025-09-10T00:00:00,2025-09-06 01:44:10
E515103,00:26:46.95065,14.0,4770.0,2025-09-05T11:11:52.402659,,Orden de Compra,230929,515103,,2025-09-05T15:59:56.348769,,Entrada de almacen,1.0,98,4770.0,2025-09-05T11:11:44.02621,1290,Normal,imendez,2025-09-05T12:01:59.596284,Complete,2025-09-09T00:00:00,2025-09-06 01:44:10
E515102,00:14:56.229055,2.0,51.0,2025-09-05T11:11:18.692322,,Orden de Compra,230928,515102,,2025-09-05T12:30:45.260498,,Entrada de almacen,1.0,98,51.0,2025-09-05T11:11:01.060743,1290,Normal,imendez,2025-09-05T11:20:40.571659,Complete,2025-09-26T00:00:00,2025-09-06 01:44:10
514435  -  TRANS 154 # 17 - 233 CLUB HOUSE 3 FLORIDA,00:08:07.70275,1.0,20.0,2025-09-05T11:08:21.060137,,CLIENTE RECOGE,230927,514435,,2025-09-05T11:17:21.864581,,Auditoria Picking,1.0,98,20.0,2025-09-05T11:08:05.616154,1145,Normal,sfiallo,2025-09-05T11:09:14.161831,Complete,2025-09-04T00:00:00,2025-09-06 01:44:10
514435  -  TRANS 154 # 17 - 233 CLUB HOUSE 3 FLORIDA,00:00:44.637343,1.0,20.0,2025-09-05T11:07:51.616707,,CLIENTE RECOGE,230926,515100,,2025-09-05T11:14:19.76026,Orden No. 500116083,Picking,1.0,98,20.0,2025-09-05T11:07:33.01002,1145,Alta,jmansilla,2025-09-05T11:11:51.383784,Complete,2025-09-04T00:00:00,2025-09-06 01:44:10
515047  -  CALLE 81 # 58 - 30 BARRIO ALTOS DEL CACIQUE,00:11:04.24012,3.0,107.0,2025-09-05T11:05:49.143889,,CLIENTE RECOGE,230924,515047,,2025-09-05T11:17:38.48425,,Auditoria Picking,1.0,98,107.0,2025-09-05T11:04:55.756261,1145,Normal,sfiallo,2025-09-05T11:06:34.24413,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515096  -  VRD LAGUNETA LT B 100,04:25:21.471082,3.0,18.0,2025-09-05T11:05:58.484141,,ARDISA ENTREGA,230925,515096,,2025-09-05T16:34:53.798674,,Auditoria Picking,1.0,98,18.0,2025-09-05T11:04:55.756261,1145,Normal,hpinzon,2025-09-05T11:06:27.26902,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515047 TEJAS Y LAVAPLATOS,00:05:47.893012,1.0,2.0,2025-09-05T11:03:53.781207,,CLIENTE RECOGE,230922,515098,,2025-09-05T11:11:47.157539,Orden No. 883072245,Picking,1.0,98,2.0,2025-09-05T11:03:36.015271,1145,Alta,jmansilla,2025-09-05T11:05:57.966078,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515047  -  CALLE 81 # 58 - 30 BARRIO ALTOS DEL CACIQUE,00:01:02.315306,2.0,105.0,2025-09-05T11:03:53.781207,,CLIENTE RECOGE,230923,515099,,2025-09-05T11:12:11.696129,Orden No. 883072245,Picking,1.0,98,105.0,2025-09-05T11:03:36.015271,1145,Alta,jmansilla,2025-09-05T11:04:26.931109,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515096 MADERA ALT 10 PICKING,00:06:23.057101,3.0,18.0,2025-09-05T14:03:27.320334,,ARDISA ENTREGA,230921,515097,,2025-09-05T16:41:40.196623,Orden No. 500116128,Picking,1.0,98,18.0,2025-09-05T11:00:54.944957,1145,Muy baja,jvaca,2025-09-05T14:44:07.272127,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515086 Herraje,,2.0,0.0,,,ARDISA ENTREGA,230917,515087,,,Orden No. 500116126,Picking,0.0,98,45.0,2025-09-05T11:00:22.47509,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-06 01:44:10
"514177  -  Calle 66 #9w-05, La Gran Ladera",00:23:49.101779,5.0,634.0,2025-09-05T10:53:11.203954,,CLIENTE RECOGE,230916,514177,,2025-09-05T11:21:40.065314,,Auditoria Picking,1.0,98,634.0,2025-09-05T10:52:53.609034,1145,Normal,sfiallo,2025-09-05T10:57:50.963535,Complete,2025-09-04T00:00:00,2025-09-06 01:44:10
"514177 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:11:11.457568,5.0,634.0,2025-09-05T10:52:38.984706,,CLIENTE RECOGE,230915,515080,,2025-09-05T11:08:29.905736,Orden No. 882059261,Picking,1.0,98,634.0,2025-09-05T10:52:28.251218,1145,Alta,jfernandez,2025-09-05T10:54:10.196136,Complete,2025-09-04T00:00:00,2025-09-06 01:44:10
514965  -  CL 108 33 30,00:00:23.112857,1.0,13.0,2025-09-05T10:50:44.561187,,CLIENTE RECOGE,230914,514965,,2025-09-05T10:58:37.031542,,Auditoria Picking,1.0,98,13.0,2025-09-05T10:47:48.80707,1145,Normal,sfiallo,2025-09-05T10:58:13.918685,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
E515079,00:23:21.334171,1.0,100.0,2025-09-05T10:47:48.19378,,Orden de Compra,230913,515079,,2025-09-05T16:00:00.844572,,Entrada de almacen,1.0,98,100.0,2025-09-05T10:47:40.348527,1290,Normal,imendez,2025-09-05T12:47:01.45989,Complete,2025-09-13T00:00:00,2025-09-06 01:44:10
E515077,00:22:41.888804,1.0,480.0,2025-09-05T10:47:18.286049,,Orden de Compra,230912,515077,,2025-09-05T16:05:54.192116,,Entrada de almacen,1.0,98,480.0,2025-09-05T10:47:09.830132,1290,Normal,imendez,2025-09-05T12:47:40.905257,Complete,2025-09-13T00:00:00,2025-09-06 01:44:10
514965 CANTOS Y HERRAJES ,00:05:05.557619,1.0,13.0,2025-09-05T10:47:27.538349,,CLIENTE RECOGE,230911,515078,,2025-09-05T10:57:29.426009,Orden No. 885033122,Picking,1.0,98,13.0,2025-09-05T10:46:59.54415,1145,Alta,jschmalbach,2025-09-05T10:52:22.755544,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
E515076,00:34:43.61585,17.0,4585.0,2025-09-05T10:46:26.850572,,Orden de Compra,230910,515076,,2025-09-05T16:05:45.028216,,Entrada de almacen,1.0,98,4585.0,2025-09-05T10:46:17.822354,1290,Normal,imendez,2025-09-05T12:34:14.832517,Complete,2025-09-20T00:00:00,2025-09-06 01:44:10
E515075,00:27:33.943538,2.0,3.0,2025-09-05T10:38:41.209044,,Orden de Compra,230909,515075,,2025-09-05T16:49:26.106408,,Entrada de almacen,1.0,98,3.0,2025-09-05T10:38:30.247717,1145,Normal,dquintero,2025-09-05T10:45:27.791573,Complete,2025-09-19T00:00:00,2025-09-06 01:44:10
515034  -  CRA 16 27 65,04:52:43.433232,1.0,2.0,2025-09-05T10:17:02.240137,,PROYECTOS,230901,515034,,2025-09-05T16:22:53.708115,,Auditoria Picking,1.0,98,2.0,2025-09-05T10:16:50.213282,1145,Normal,hpinzon,2025-09-05T10:48:31.609734,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515049  -  CR 7 6 07 BRR CENTRO PIEDECUESTA,04:51:19.891761,4.0,31.0,2025-09-05T10:17:19.81616,,ARDISA ENTREGA,230904,515049,,2025-09-05T16:30:24.924118,,Auditoria Picking,1.0,98,31.0,2025-09-05T10:16:50.213282,1145,Normal,hpinzon,2025-09-05T10:43:29.770198,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515046  -  CRA 16 27 65,07:04:03.376003,10.0,350.0,2025-09-05T10:17:02.240137,,PROYECTOS,230903,515046,,2025-09-05T18:46:46.822,,Auditoria Picking,1.0,98,350.0,2025-09-05T10:16:50.213282,1145,Normal,hpinzon,2025-09-05T10:43:37.803771,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515055  -  CRA 16 27 65,00:57:22.911947,1.0,2.0,2025-09-05T10:17:02.240137,,PROYECTOS,230905,515055,,2025-09-05T11:40:47.81853,,Auditoria Picking,1.0,98,2.0,2025-09-05T10:16:50.213282,1145,Normal,sfiallo,2025-09-05T10:43:24.906583,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515035  -  CARRERA 3 #24-70,03:16:33.903762,3.0,47.0,2025-09-05T10:17:19.81616,,ARDISA ENTREGA,230902,515035,,2025-09-05T14:06:10.548126,,Auditoria Picking,1.0,98,47.0,2025-09-05T10:16:50.213282,1145,Normal,hpinzon,2025-09-05T10:48:37.022688,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515061  -  VIA VERICUTE FRENTE AL MURO DE CONTENCION,04:49:54.14752,2.0,22.0,2025-09-05T10:17:19.81616,,ARDISA ENTREGA,230906,515061,,2025-09-05T16:32:07.632192,,Auditoria Picking,1.0,98,22.0,2025-09-05T10:16:50.213282,1145,Normal,hpinzon,2025-09-05T10:41:13.899602,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515064 FLETES BOG,,1.0,0.0,,,ARDISA ENTREGA,230900,515066,,,Orden No. 897010843,Picking,0.0,98,6.708,2025-09-05T10:16:04.016173,1290,Muy baja,,,Pending,2025-09-08T00:00:00,2025-09-06 01:44:10
515061 MADERA ALT 10 PICKING,00:03:57.385315,2.0,22.0,2025-09-05T14:03:27.320334,,ARDISA ENTREGA,230898,515062,,2025-09-05T16:41:28.359609,Orden No. 885033125,Picking,1.0,98,22.0,2025-09-05T10:15:29.144936,1145,Muy baja,jvaca,2025-09-05T14:44:17.380995,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515055 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",00:10:09.864443,1.0,2.0,2025-09-05T10:19:36.85733,,PROYECTOS,230896,515056,,2025-09-05T11:23:27.449266,Orden No. 144800,Picking,1.0,98,2.0,2025-09-05T10:00:53.430793,1145,Muy baja,jmansilla,2025-09-05T10:59:39.686981,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
"515049 BUC-CUÑETES, PEGANTES, PINTURAS Y SIKA",01:28:09.500096,4.0,31.0,2025-09-05T10:17:58.9734,,ARDISA ENTREGA,230893,515051,,2025-09-05T16:29:18.254983,Orden No. 500116121,Picking,1.0,98,31.0,2025-09-05T10:00:42.018238,1145,Muy baja,aanaya,2025-09-05T14:40:52.175957,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
515046 BUC-ETERBOARD_DRYWALL_F29 Y 30,00:01:04.03948,1.0,320.0,2025-09-05T10:19:36.85733,,PROYECTOS,230895,515053,,2025-09-05T18:47:59.096164,Orden No. 144799,Picking,1.0,98,320.0,2025-09-05T10:00:38.397668,1145,Muy baja,gsandoval,2025-09-05T11:23:49.302958,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
"515046 BUC-GRIVAL-PAVCO F24,25,26,27 ",00:31:29.817847,9.0,30.0,2025-09-05T10:17:37.726063,,PROYECTOS,230894,515052,,2025-09-05T11:56:22.607062,Orden No. 144799,Picking,1.0,98,30.0,2025-09-05T10:00:38.397668,1145,Muy baja,jschmalbach,2025-09-05T10:29:37.556034,Complete,2025-09-05T00:00:00,2025-09-06 01:44:10
515038 Herraje,00:04:22.764435,3.0,10.0,2025-09-05T13:42:56.301713,,VENTA PUNTUAL,230890,515042,,2025-09-05T16:09:26.535854,Orden No. 144798,Picking,1.0,98,10.0,2025-09-05T10:00:29.308167,1290,Muy baja,sacosta,2025-09-05T15:19:11.792113,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
"515038 Madera F5,F6,F7 Y F8",00:04:49.866833,1.0,15.0,2025-09-05T13:42:56.301713,,VENTA PUNTUAL,230891,515043,,2025-09-05T14:22:17.093145,Orden No. 144798,Picking,1.0,98,15.0,2025-09-05T10:00:29.308167,1290,Muy baja,mdiaz,2025-09-05T14:06:28.188119,Complete,2025-09-06T00:00:00,2025-09-06 01:44:10
